episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_total_penalty,penalty_cpu_penalty,penalty_gpu_penalty,penalty_ram_penalty
33,621,0.0,208.45094847679138,1.8,76.6,12.089996337890625,3.6857986450195312,9,1491.5546875,8192.0,18.207454681396484,0,0.0,0.0,0.0,0.0
33,622,-3.0,208.78388357162476,23.8,76.7,12.097084045410156,3.6787109375,12,1491.5546875,8192.0,18.207454681396484,4,0.0,0.0,0.0,0.0
33,623,1.0,209.11519026756287,8.0,76.6,12.083221435546875,3.6925735473632812,9,1491.5546875,8192.0,18.207454681396484,2,0.0,0.0,0.0,0.0
33,624,0.0,209.44776344299316,27.8,76.6,12.07989501953125,3.6958999633789062,9,1491.5546875,8192.0,18.207454681396484,0,0.0,0.0,0.0,0.0
33,625,-3.0,209.78240489959717,6.5,76.6,12.079158782958984,3.696636199951172,11,1491.5546875,8192.0,18.207454681396484,4,0.0,0.0,0.0,0.0
33,626,2.0,210.11545300483704,11.2,76.6,12.079631805419922,3.6961631774902344,11,1491.5546875,8192.0,18.207454681396484,7,0.0,0.0,0.0,0.0
33,627,1.0,210.4492597579956,12.2,76.6,12.076541900634766,3.6992530822753906,10,1491.5546875,8192.0,18.207454681396484,2,0.0,0.0,0.0,0.0
33,628,-3.0,210.78263115882874,4.3,76.5,12.075103759765625,3.7006912231445312,12,1491.5546875,8192.0,18.207454681396484,5,0.0,0.0,0.0,0.0
34,629,-1.0,211.11512970924377,8.1,76.5,12.073665618896484,3.702129364013672,11,1491.5546875,8192.0,18.207454681396484,6,0.0,0.0,0.0,0.0
34,630,3.0,211.44813013076782,15.0,76.6,12.085742950439453,3.690052032470703,13,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
34,631,0.0,211.7812695503235,17.8,76.6,12.078773498535156,3.697021484375,9,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
34,632,0.0,212.11235070228577,8.7,76.6,12.084426879882812,3.6913681030273438,9,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
34,633,-1.0,212.44528794288635,9.7,76.5,12.075794219970703,3.700000762939453,9,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
34,634,3.0,212.77889347076416,3.4,76.5,12.074962615966797,3.7008323669433594,9,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
34,635,0.0,213.11236310005188,4.6,76.5,12.074588775634766,3.7012062072753906,10,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
34,636,-3.0,213.44569301605225,4.3,76.5,12.071937561035156,3.703857421875,9,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
34,637,0.0,213.77941012382507,10.3,76.5,12.074268341064453,3.701526641845703,9,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
34,638,-1.0,214.11556220054626,12.5,76.5,12.076122283935547,3.6996726989746094,9,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
34,639,-1.0,214.44803762435913,8.7,76.6,12.0804443359375,3.6953506469726562,9,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
34,640,-1.0,214.90540981292725,52.5,76.5,12.0731201171875,3.7026748657226562,11,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
34,641,-3.0,215.23300862312317,16.7,76.6,12.078544616699219,3.6972503662109375,10,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
34,642,-1.0,215.5661976337433,5.4,76.5,12.07614517211914,3.6996498107910156,12,1491.49609375,8192.0,18.20673942565918,6,0.0,0.0,0.0,0.0
34,643,-2.0,215.89849543571472,7.4,76.5,12.073284149169922,3.7025108337402344,10,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
34,644,-1.0,216.2315456867218,10.5,76.5,12.071849822998047,3.7039451599121094,11,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
34,645,-1.0,216.56344556808472,1.3,76.5,12.069610595703125,3.7061843872070312,9,1491.49609375,8192.0,18.20673942565918,6,0.0,0.0,0.0,0.0
34,646,0.0,216.89699864387512,6.6,76.5,12.068790435791016,3.7070045471191406,9,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
35,647,-1.0,217.2297878265381,34.3,76.6,12.076374053955078,3.699420928955078,9,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
35,648,-2.0,217.56453251838684,5.8,76.5,12.075183868408203,3.700611114501953,9,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
35,649,0.0,217.8971803188324,5.1,76.5,12.073345184326172,3.7024497985839844,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
35,650,0.0,218.2293984889984,11.2,76.6,12.07736587524414,3.6984291076660156,9,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
35,651,0.0,218.56222772598267,7.3,76.6,12.076770782470703,3.699024200439453,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
35,652,-1.0,218.89477467536926,7.0,76.5,12.073902130126953,3.701892852783203,10,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
35,653,-1.0,219.22814846038818,17.8,76.6,12.07888412475586,3.696910858154297,9,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
35,654,2.0,219.56162786483765,6.4,76.6,12.079631805419922,3.6961631774902344,9,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
35,655,3.0,219.89473843574524,5.5,76.5,12.075912475585938,3.6998825073242188,9,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
35,656,-3.0,220.2333357334137,16.2,76.5,12.075477600097656,3.700298309326172,10,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
35,657,-2.0,220.5663013458252,3.0,76.6,12.079620361328125,3.6961746215820312,9,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
35,658,0.0,220.90083837509155,5.9,76.6,12.078910827636719,3.6968917846679688,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
35,659,0.0,221.23248386383057,11.5,76.5,12.075363159179688,3.7004318237304688,10,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
35,660,0.0,221.5648536682129,4.2,76.5,12.073486328125,3.7023086547851562,9,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
35,661,-8.0,221.89888620376587,5.3,76.5,12.072689056396484,3.703105926513672,10,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
35,662,-8.0,222.23099160194397,12.0,76.6,12.078845977783203,3.696949005126953,9,1491.49609375,8192.0,18.20673942565918,5,0.0,0.0,0.0,0.0
35,663,0.0,222.56326055526733,13.5,76.6,12.082984924316406,3.69281005859375,10,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
35,664,-1.0,222.8971552848816,3.2,76.6,12.081451416015625,3.6943435668945312,9,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
35,665,-1.0,223.22948741912842,16.5,76.6,12.077892303466797,3.6979026794433594,12,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
35,666,1.0,223.5636670589447,3.6,76.6,12.081459045410156,3.6943359375,10,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
35,667,0.0,223.89757680892944,3.0,76.6,12.082000732421875,3.6937942504882812,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
35,668,0.0,224.23093819618225,14.3,76.6,12.079887390136719,3.6959075927734375,17,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
35,669,4.0,224.56356120109558,2.5,76.6,12.07876205444336,3.697032928466797,16,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
35,670,-3.0,224.89517736434937,12.7,76.6,12.080387115478516,3.6954078674316406,9,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
36,671,0.0,225.2274796962738,10.3,76.7,12.09865951538086,3.677135467529297,10,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
36,672,-1.0,225.56441283226013,4.0,76.7,12.098472595214844,3.6773223876953125,9,1491.49609375,8192.0,18.20673942565918,6,0.0,0.0,0.0,0.0
36,673,-1.0,225.8937156200409,9.1,76.7,12.096733093261719,3.6790618896484375,10,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
36,674,-3.0,226.22745776176453,14.2,76.7,12.096603393554688,3.6791915893554688,10,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
36,675,-3.0,226.56057167053223,7.5,76.7,12.09420394897461,3.681591033935547,15,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
36,676,0.0,226.89374589920044,5.7,76.7,12.093254089355469,3.6825408935546875,9,1491.49609375,8192.0,18.20673942565918,2,0.0,0.0,0.0,0.0
36,677,1.0,227.2265088558197,14.6,76.7,12.093006134033203,3.682788848876953,10,1491.49609375,8192.0,18.20673942565918,2,0.0,0.0,0.0,0.0
36,678,-1.0,227.55832529067993,5.3,76.7,12.09243392944336,3.6833419799804688,9,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
36,679,-3.0,227.89027214050293,4.3,76.6,12.088546752929688,3.6872482299804688,10,1491.49609375,8192.0,18.20673942565918,5,0.0,0.0,0.0,0.0
36,680,0.0,228.22392344474792,6.0,76.6,12.0919189453125,3.6838760375976562,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
36,681,0.0,228.55510878562927,11.1,76.7,12.095458984375,3.6803359985351562,12,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
36,682,-3.0,228.88807845115662,6.1,76.7,12.095603942871094,3.6801910400390625,13,1491.49609375,8192.0,18.20673942565918,4,0.0,0.0,0.0,0.0
36,683,-1.0,229.2217559814453,13.5,76.7,12.094837188720703,3.680957794189453,9,1491.49609375,8192.0,18.20673942565918,6,0.0,0.0,0.0,0.0
36,684,0.0,229.55588936805725,14.4,76.7,12.092872619628906,3.68292236328125,10,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
36,685,-3.0,229.8882212638855,4.9,76.6,12.08938217163086,3.686412811279297,10,1491.49609375,8192.0,18.20673942565918,5,0.0,0.0,0.0,0.0
36,686,0.0,230.2213637828827,18.1,76.6,12.088809967041016,3.6869850158691406,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
36,687,0.0,230.55334377288818,3.7,76.7,12.097278594970703,3.67852783203125,10,1491.49609375,8192.0,18.20673942565918,2,0.0,0.0,0.0,0.0
36,688,-1.0,230.8870234489441,9.2,76.7,12.095287322998047,3.6805076599121094,9,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
36,689,-3.0,231.2208878993988,8.6,76.7,12.09316635131836,3.682628631591797,10,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
36,690,-1.0,231.55282354354858,8.8,76.7,12.096477508544922,3.6793174743652344,10,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
36,691,4.0,231.88502740859985,11.4,76.6,12.09048843383789,3.6853065490722656,9,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
36,692,-3.0,232.21743607521057,10.1,76.6,12.089187622070312,3.6866073608398438,10,1491.49609375,8192.0,18.20673942565918,5,0.0,0.0,0.0,0.0
37,693,0.0,232.5496745109558,4.4,76.7,12.09891128540039,3.6768836975097656,9,1491.49609375,8192.0,18.20673942565918,0,0.0,0.0,0.0,0.0
37,694,0.0,232.88239288330078,7.6,76.7,12.096660614013672,3.6791343688964844,9,1491.49609375,8192.0,18.20673942565918,7,0.0,0.0,0.0,0.0
37,695,0.0,233.2149670124054,3.8,76.7,12.096343994140625,3.6794509887695312,9,1491.49609375,8192.0,18.20673942565918,2,0.0,0.0,0.0,0.0
37,696,0.0,233.54639863967896,5.8,76.7,12.094276428222656,3.6815185546875,9,1491.49609375,8192.0,18.20673942565918,8,0.0,0.0,0.0,0.0
37,697,-3.0,233.8791663646698,12.1,76.7,12.092533111572266,3.6832618713378906,14,1491.49609375,8192.0,18.20673942565918,3,0.0,0.0,0.0,0.0
37,698,0.0,234.20601391792297,16.3,76.6,12.090404510498047,3.6854705810546875,23,1491.49609375,8192.0,18.20673942565918,1,0.0,0.0,0.0,0.0
37,699,-1.0,234.54018449783325,21.6,76.7,12.096961975097656,3.6788330078125,10,1491.49609375,8192.0,18.20673942565918,6,0.0,0.0,0.0,0.0
37,700,-3.0,234.86152958869934,22.1,76.8,12.123523712158203,3.652271270751953,32,1485.46875,8192.0,18.133163452148438,3,0.0,0.0,0.0,0.0
37,701,1.0,235.18244791030884,20.6,77.1,12.162982940673828,3.612812042236328,54,1490.65625,8192.0,18.196487426757812,1,0.0,0.0,0.0,0.0
37,702,-1.0,235.4894061088562,5.4,77.1,12.163135528564453,3.612659454345703,23,1490.65625,8192.0,18.196487426757812,6,0.0,0.0,0.0,0.0
37,703,0.0,235.80917310714722,7.1,77.1,12.168766021728516,3.6070289611816406,14,1490.65625,8192.0,18.196487426757812,2,0.0,0.0,0.0,0.0
37,704,-3.0,236.13265562057495,13.7,77.1,12.167861938476562,3.6079330444335938,7,1490.65625,8192.0,18.196487426757812,5,0.0,0.0,0.0,0.0
37,705,-1.0,236.44579601287842,8.4,77.2,12.172504425048828,3.603290557861328,7,1490.65625,8192.0,18.196487426757812,7,0.0,0.0,0.0,0.0
37,706,4.0,236.75302910804749,10.4,77.2,12.172130584716797,3.6036643981933594,7,1490.65625,8192.0,18.196487426757812,6,0.0,0.0,0.0,0.0
37,707,0.0,237.08039116859436,3.8,77.2,12.171695709228516,3.6040992736816406,25,1490.65625,8192.0,18.196487426757812,2,0.0,0.0,0.0,0.0
37,708,0.0,237.41154503822327,9.5,77.2,12.17574691772461,3.600048065185547,9,1503.18359375,8192.0,18.349409103393555,1,0.0,0.0,0.0,0.0
37,709,-3.0,237.74326992034912,9.2,77.3,12.191722869873047,3.5840721130371094,55,1571.18359375,8192.0,19.179487228393555,5,0.0,0.0,0.0,0.0
37,710,-1.0,238.0866105556488,8.4,77.2,12.186359405517578,3.589435577392578,17,1572.43359375,8192.0,19.194746017456055,6,0.0,0.0,0.0,0.0
37,711,0.0,238.41556239128113,12.9,77.3,12.189857482910156,3.5859375,8,1572.43359375,8192.0,19.194746017456055,3,0.0,0.0,0.0,0.0
37,712,-5.0,238.73373246192932,14.6,77.3,12.192378997802734,3.583415985107422,25,1562.3359375,8192.0,19.071483612060547,2,0.0,0.0,0.0,0.0
37,713,-1.0,239.07188749313354,4.6,77.3,12.190914154052734,3.584880828857422,7,1562.3359375,8192.0,19.071483612060547,7,0.0,0.0,0.0,0.0
38,714,0.0,239.3954701423645,10.6,77.3,12.188793182373047,3.5870018005371094,7,1556.2734375,8192.0,18.997478485107422,1,0.0,0.0,0.0,0.0
38,715,-1.0,239.7151472568512,13.3,77.2,12.18600845336914,3.5897865295410156,26,1556.1484375,8192.0,18.995952606201172,8,0.0,0.0,0.0,0.0
38,716,0.0,240.04784893989563,18.9,77.2,12.185359954833984,3.590435028076172,9,1556.1484375,8192.0,18.995952606201172,1,0.0,0.0,0.0,0.0
38,717,-1.0,240.3663010597229,7.9,77.2,12.182807922363281,3.592987060546875,9,1536.5859375,8192.0,18.757152557373047,7,0.0,0.0,0.0,0.0
38,718,-1.0,240.6769905090332,8.3,77.2,12.182147979736328,3.593647003173828,21,1532.9609375,8192.0,18.712902069091797,8,0.0,0.0,0.0,0.0
38,719,0.0,241.01219534873962,2.4,77.2,12.18105697631836,3.594738006591797,12,1532.6484375,8192.0,18.709087371826172,2,0.0,0.0,0.0,0.0
38,720,-1.0,241.34035396575928,8.5,77.2,12.180076599121094,3.5957183837890625,9,1532.6484375,8192.0,18.709087371826172,7,0.0,0.0,0.0,0.0
38,721,-1.0,241.66523432731628,6.5,77.2,12.183452606201172,3.5923423767089844,22,1526.3359375,8192.0,18.632030487060547,6,0.0,0.0,0.0,0.0
38,722,-13.0,241.98649907112122,16.8,77.9,12.294048309326172,3.4817466735839844,49,1631.4765625,8192.0,19.915485382080078,5,0.0,0.0,0.0,0.0
38,723,-1.0,242.31314253807068,15.8,77.8,12.27047348022461,3.505321502685547,23,1625.9140625,8192.0,19.847583770751953,6,0.0,0.0,0.0,0.0
38,724,-3.0,242.65141463279724,12.0,77.8,12.273242950439453,3.502552032470703,11,1625.2265625,8192.0,19.839191436767578,5,0.0,0.0,0.0,0.0
38,725,0.0,242.97484636306763,19.1,77.9,12.286678314208984,3.489116668701172,12,1621.2265625,8192.0,19.790363311767578,0,0.0,0.0,0.0,0.0
38,726,4.0,243.30408835411072,14.1,78.0,12.30392837524414,3.4718666076660156,26,1612.26171875,8192.0,19.68092918395996,8,0.0,0.0,0.0,0.0
38,727,1.0,243.65554189682007,7.2,78.0,12.300727844238281,3.475067138671875,10,1593.13671875,8192.0,19.44746971130371,2,0.0,0.0,0.0,0.0
38,728,-1.02,244.00038719177246,12.2,78.1,12.322208404541016,3.4535865783691406,17,1555.7265625,8192.0,18.990802764892578,8,0.019999999999998866,0.0,0.0,0.019999999999998866
38,729,-3.1,244.32865953445435,34.9,78.7,12.411731719970703,3.364063262939453,24,1538.3515625,8192.0,18.778705596923828,4,0.1,0.0,0.0,0.1
38,730,-0.16,244.6530475616455,14.4,78.8,12.437191009521484,3.338603973388672,22,1540.0390625,8192.0,18.799304962158203,1,0.15999999999999945,0.0,0.0,0.15999999999999945
38,731,5.82,244.9596495628357,16.8,78.9,12.451416015625,3.3243789672851562,19,1529.5390625,8192.0,18.671131134033203,2,0.18000000000000116,0.0,0.0,0.18000000000000116
39,732,-0.18,245.2804718017578,20.8,78.9,12.44437026977539,3.3314247131347656,11,1514.1484375,8192.0,18.483257293701172,1,0.18000000000000116,0.0,0.0,0.18000000000000116
39,733,-5.18,245.58647203445435,4.6,78.9,12.44327163696289,3.3325233459472656,9,1514.1484375,8192.0,18.483257293701172,3,0.18000000000000116,0.0,0.0,0.18000000000000116
39,734,0.82,245.89427781105042,6.4,78.9,12.442195892333984,3.333599090576172,12,1514.1484375,8192.0,18.483257293701172,2,0.18000000000000116,0.0,0.0,0.18000000000000116
39,735,-1.18,246.20320415496826,19.5,79.0,12.465946197509766,3.3098487854003906,23,1508.93359375,8192.0,18.419599533081055,8,0.18000000000000116,0.0,0.0,0.18000000000000116
39,736,-3.2,246.50873851776123,6.1,79.0,12.468757629394531,3.307037353515625,29,1513.37109375,8192.0,18.47376823425293,4,0.2,0.0,0.0,0.2
39,737,-0.2,246.8213460445404,6.3,79.0,12.470951080322266,3.3048439025878906,29,1513.30859375,8192.0,18.473005294799805,1,0.2,0.0,0.0,0.2
39,738,-0.22,247.1428587436676,15.8,79.0,12.465499877929688,3.3102951049804688,14,1513.49609375,8192.0,18.47529411315918,2,0.21999999999999886,0.0,0.0,0.21999999999999886
39,739,-1.2,247.46464323997498,6.3,79.0,12.46621322631836,3.309581756591797,20,1511.93359375,8192.0,18.456220626831055,7,0.2,0.0,0.0,0.2
39,740,5.8,247.7759246826172,10.6,79.0,12.460140228271484,3.315654754638672,9,1511.93359375,8192.0,18.456220626831055,5,0.2,0.0,0.0,0.2
39,741,0.82,248.10120129585266,10.9,78.9,12.454116821289062,3.3216781616210938,13,1511.30859375,8192.0,18.448591232299805,1,0.18000000000000116,0.0,0.0,0.18000000000000116
39,742,-1.2,248.40750098228455,13.3,79.0,12.460376739501953,3.315418243408203,19,1511.30859375,8192.0,18.448591232299805,8,0.2,0.0,0.0,0.2
39,743,-0.2,248.7189757823944,12.7,79.0,12.466415405273438,3.3093795776367188,19,1511.30859375,8192.0,18.448591232299805,1,0.2,0.0,0.0,0.2
39,744,2.8,249.02763509750366,10.7,79.0,12.467277526855469,3.3085174560546875,19,1507.15234375,8192.0,18.397855758666992,1,0.2,0.0,0.0,0.2
39,745,-0.2,249.3382487297058,12.0,79.0,12.466712951660156,3.30908203125,20,1501.55859375,8192.0,18.329572677612305,1,0.2,0.0,0.0,0.2
39,746,-0.24,249.6546595096588,4.8,79.2,12.496410369873047,3.2793846130371094,22,1508.49609375,8192.0,18.41425895690918,0,0.24000000000000057,0.0,0.0,0.24000000000000057
39,747,-0.24,249.97373414039612,8.7,79.2,12.498817443847656,3.2769775390625,15,1505.49609375,8192.0,18.37763786315918,1,0.24000000000000057,0.0,0.0,0.24000000000000057
39,748,-0.24,250.33361840248108,4.4,79.2,12.49847412109375,3.2773208618164062,11,1505.49609375,8192.0,18.37763786315918,2,0.24000000000000057,0.0,0.0,0.24000000000000057
39,749,-1.26,250.6564977169037,20.8,79.5,12.539546966552734,3.236248016357422,17,1517.1484375,8192.0,18.519878387451172,6,0.25999999999999945,0.0,0.0,0.25999999999999945
39,750,-1.34,250.9818193912506,35.4,79.8,12.584362030029297,3.1914329528808594,28,1520.8359375,8192.0,18.564891815185547,6,0.3400000000000006,0.0,0.0,0.3400000000000006
40,751,-3.36,251.2990379333496,10.7,79.8,12.582561492919922,3.1932334899902344,18,1524.7734375,8192.0,18.612957000732422,3,0.35999999999999943,0.0,0.0,0.35999999999999943
40,752,-0.34,251.62479305267334,8.2,79.7,12.579376220703125,3.1964187622070312,45,1532.7734375,8192.0,18.710613250732422,1,0.3400000000000006,0.0,0.0,0.3400000000000006
40,753,-0.34,251.93999886512756,8.9,79.7,12.568859100341797,3.2069358825683594,21,1528.8984375,8192.0,18.663311004638672,1,0.3400000000000006,0.0,0.0,0.3400000000000006
40,754,-0.32,252.25621938705444,14.6,79.6,12.5631103515625,3.2126846313476562,22,1530.18359375,8192.0,18.678998947143555,1,0.3199999999999989,0.0,0.0,0.3199999999999989
40,755,-3.32,252.57405400276184,0.4,79.6,12.556648254394531,3.219146728515625,7,1536.24609375,8192.0,18.75300407409668,5,0.3199999999999989,0.0,0.0,0.3199999999999989
40,756,6.68,252.90942001342773,6.9,79.6,12.557029724121094,3.2187652587890625,1,1536.24609375,8192.0,18.75300407409668,3,0.3199999999999989,0.0,0.0,0.3199999999999989
40,757,-3.32,253.21746134757996,7.0,79.6,12.55819320678711,3.217601776123047,1,1532.33984375,8192.0,18.705320358276367,5,0.3199999999999989,0.0,0.0,0.3199999999999989
40,758,-0.32,253.52562499046326,4.3,79.6,12.562362670898438,3.2134323120117188,1,1531.65234375,8192.0,18.696928024291992,8,0.3199999999999989,0.0,0.0,0.3199999999999989
40,759,-0.32,253.8465919494629,5.5,79.6,12.561443328857422,3.2143516540527344,1,1531.65234375,8192.0,18.696928024291992,0,0.3199999999999989,0.0,0.0,0.3199999999999989
40,760,-0.32,254.15648245811462,3.4,79.6,12.560367584228516,3.2154273986816406,2,1529.21484375,8192.0,18.667173385620117,0,0.3199999999999989,0.0,0.0,0.3199999999999989
40,761,-1.32,254.4761779308319,5.0,79.6,12.562267303466797,3.2135086059570312,1,1522.33984375,8192.0,18.583250045776367,6,0.3199999999999989,0.0,0.0,0.3199999999999989
40,762,-0.32,254.77889728546143,3.1,79.6,12.56512451171875,3.2106704711914062,4,1518.12109375,8192.0,18.53175163269043,0,0.3199999999999989,0.0,0.0,0.3199999999999989
40,763,8.66,255.08520889282227,16.3,79.6,12.553203582763672,3.2225914001464844,4,1518.12109375,8192.0,18.53175163269043,6,0.3400000000000006,0.0,0.0,0.3400000000000006
40,764,2.7,255.39753890037537,14.9,79.5,12.537918090820312,3.2378768920898438,4,1518.12109375,8192.0,18.53175163269043,1,0.30000000000000004,0.0,0.0,0.30000000000000004
40,765,2.7,255.70393204689026,5.9,79.5,12.536888122558594,3.2389068603515625,5,1518.12109375,8192.0,18.53175163269043,4,0.30000000000000004,0.0,0.0,0.30000000000000004
40,766,-1.3,256.0153343677521,5.9,79.5,12.53506088256836,3.240734100341797,4,1518.12109375,8192.0,18.53175163269043,8,0.30000000000000004,0.0,0.0,0.30000000000000004
40,767,-0.28,256.3219699859619,8.1,79.4,12.530693054199219,3.2451019287109375,10,1513.99609375,8192.0,18.48139762878418,2,0.28000000000000114,0.0,0.0,0.28000000000000114
40,768,-0.3,256.7504549026489,64.1,79.5,12.548385620117188,3.2274093627929688,3,1532.40234375,8192.0,18.706083297729492,2,0.30000000000000004,0.0,0.0,0.30000000000000004
40,769,1.7,257.0725464820862,7.4,79.6,12.549934387207031,3.225860595703125,14,1540.29296875,8192.0,18.802404403686523,6,0.30000000000000004,0.0,0.0,0.30000000000000004
40,770,-0.32,257.37888646125793,21.5,79.6,12.56277084350586,3.213024139404297,40,1537.91796875,8192.0,18.773412704467773,5,0.3199999999999989,0.0,0.0,0.3199999999999989
40,771,-1.36,257.7088053226471,19.2,79.6,12.563751220703125,3.2120437622070312,24,1537.29296875,8192.0,18.765783309936523,8,0.35999999999999943,0.0,0.0,0.35999999999999943
40,772,-0.32,258.0421326160431,2.7,79.6,12.56405258178711,3.211742401123047,6,1537.29296875,8192.0,18.765783309936523,1,0.3199999999999989,0.0,0.0,0.3199999999999989
40,773,-0.3,258.391473531723,6.6,79.5,12.547630310058594,3.2281646728515625,31,1534.16796875,8192.0,18.727636337280273,0,0.30000000000000004,0.0,0.0,0.30000000000000004
40,774,-0.32,258.72353982925415,4.2,79.6,12.554283142089844,3.2215118408203125,1,1534.16796875,8192.0,18.727636337280273,0,0.3199999999999989,0.0,0.0,0.3199999999999989
40,775,-0.32,259.0455393791199,6.5,79.6,12.553237915039062,3.2225570678710938,3,1513.51171875,8192.0,18.47548484802246,2,0.3199999999999989,0.0,0.0,0.3199999999999989
40,776,-1.3,259.3783450126648,4.7,79.5,12.540592193603516,3.2352027893066406,5,1512.94921875,8192.0,18.468618392944336,6,0.30000000000000004,0.0,0.0,0.30000000000000004
41,777,-0.3,259.7014682292938,14.3,79.5,12.5406494140625,3.2351455688476562,1,1512.94921875,8192.0,18.468618392944336,0,0.30000000000000004,0.0,0.0,0.30000000000000004
41,778,-1.3,260.03444623947144,3.2,79.5,12.539970397949219,3.2358245849609375,1,1512.94921875,8192.0,18.468618392944336,7,0.30000000000000004,0.0,0.0,0.30000000000000004
41,779,2.7,260.3474407196045,7.0,79.5,12.535713195800781,3.240081787109375,1,1513.07421875,8192.0,18.470144271850586,5,0.30000000000000004,0.0,0.0,0.30000000000000004
41,780,-3.3,260.65921235084534,4.7,79.5,12.536613464355469,3.2391815185546875,1,1510.88671875,8192.0,18.44344139099121,5,0.30000000000000004,0.0,0.0,0.30000000000000004
41,781,-3.3,260.98705863952637,3.4,79.5,12.535774230957031,3.240020751953125,1,1510.88671875,8192.0,18.44344139099121,4,0.30000000000000004,0.0,0.0,0.30000000000000004
41,782,-0.3,261.3195536136627,7.9,79.5,12.53585433959961,3.239940643310547,1,1510.88671875,8192.0,18.44344139099121,2,0.30000000000000004,0.0,0.0,0.30000000000000004
41,783,-5.3,261.64857053756714,3.5,79.5,12.5362548828125,3.2395401000976562,1,1510.88671875,8192.0,18.44344139099121,2,0.30000000000000004,0.0,0.0,0.30000000000000004
41,784,2.7,261.97755908966064,14.3,79.5,12.538639068603516,3.2371559143066406,1,1505.76171875,8192.0,18.38088035583496,3,0.30000000000000004,0.0,0.0,0.30000000000000004
