episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_cpu_penalty,penalty_ram_penalty,penalty_gpu_penalty,penalty_total_penalty
123,877,0.0,299.2105538845062,3.0,57.3,9.033649444580078,6.742145538330078,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
123,878,0.0,299.5388104915619,2.5,57.3,9.039005279541016,6.736789703369141,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
123,879,0.0,299.8814833164215,1.6,57.3,9.03860855102539,6.737186431884766,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
123,880,-2.0,300.2217209339142,2.8,57.3,9.038673400878906,6.73712158203125,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
123,881,2.0,300.566689491272,2.6,57.3,9.038261413574219,6.7375335693359375,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
124,882,0.0,300.8933289051056,1.7,57.3,9.038860321044922,6.736934661865234,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
124,883,0.0,301.2360188961029,3.3,57.3,9.037429809570312,6.738365173339844,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
124,884,4.0,301.5638303756714,6.0,57.3,9.03757095336914,6.738224029541016,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
124,885,-2.0,301.8961863517761,5.3,57.3,9.039905548095703,6.735889434814453,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
124,886,-2.0,302.22979736328125,6.9,57.3,9.039669036865234,6.736125946044922,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
124,887,-4.0,302.5632061958313,7.1,57.3,9.039600372314453,6.736194610595703,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
125,888,0.0,302.8936433792114,4.6,57.3,9.038566589355469,6.7372283935546875,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
125,889,-4.0,303.2217209339142,2.7,57.3,9.034626007080078,6.741168975830078,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
125,890,-5.0,303.56591176986694,3.6,57.3,9.034034729003906,6.74176025390625,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
125,891,4.0,303.89515447616577,2.9,57.3,9.033805847167969,6.7419891357421875,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
125,892,3.0,304.236887216568,6.9,57.3,9.033214569091797,6.742580413818359,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
125,893,-2.0,304.57945799827576,2.5,57.3,9.033100128173828,6.742694854736328,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
126,894,0.0,304.9047031402588,2.0,57.3,9.032604217529297,6.743190765380859,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
126,895,-3.0,305.24901127815247,3.2,57.3,9.039047241210938,6.736747741699219,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
126,896,4.0,305.6702980995178,2.0,57.3,9.039039611816406,6.73675537109375,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
126,897,0.0,305.99766778945923,1.9,57.3,9.038860321044922,6.736934661865234,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
126,898,3.0,306.33950567245483,6.4,57.3,9.03839111328125,6.737403869628906,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
126,899,-2.0,306.68293952941895,0.7,57.3,9.037845611572266,6.737949371337891,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
127,900,0.0,307.0087032318115,18.7,57.3,9.037403106689453,6.738391876220703,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
127,901,11.0,307.3512673377991,1.7,57.3,9.037410736083984,6.738384246826172,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
127,902,0.0,307.6782786846161,0.7,57.3,9.037284851074219,6.7385101318359375,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
127,903,-2.0,308.01957845687866,0.7,57.3,9.037216186523438,6.738578796386719,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
127,904,2.0,308.36321997642517,2.5,57.3,9.036808013916016,6.738986968994141,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
127,905,-3.0,308.6924874782562,8.2,57.3,9.036720275878906,6.73907470703125,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
128,906,-1.0,309.01838064193726,1.3,57.3,9.035526275634766,6.740268707275391,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
128,907,-3.0,309.34613513946533,2.0,57.3,9.035476684570312,6.740318298339844,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
128,908,2.0,309.6740734577179,5.2,57.3,9.035179138183594,6.7406158447265625,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
128,909,-2.0,310.002299785614,2.8,57.3,9.036697387695312,6.739097595214844,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
128,910,-2.0,310.32933950424194,4.3,57.3,9.036521911621094,6.7392730712890625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
129,911,9.0,310.6710705757141,0.4,57.3,9.036407470703125,6.739387512207031,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
129,912,0.0,310.9976592063904,3.5,57.3,9.035999298095703,6.739795684814453,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
129,913,0.0,311.3255534172058,4.4,57.3,9.035846710205078,6.739948272705078,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
129,914,1.0,311.6538541316986,2.7,57.3,9.035808563232422,6.739986419677734,0,1036.37890625,8192.0,12.65110969543457,5,3.0,0.0,0.0,3.0
129,915,-2.0,311.9951682090759,1.4,57.3,9.035808563232422,6.739986419677734,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
129,916,0.0,312.33718252182007,13.0,57.3,9.035858154296875,6.739936828613281,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
129,917,0.0,312.66496086120605,4.1,57.3,9.035896301269531,6.739898681640625,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
130,918,0.0,312.9896676540375,0.0,57.3,9.035568237304688,6.740226745605469,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
130,919,-3.0,313.3333156108856,2.5,57.3,9.035266876220703,6.740528106689453,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
130,920,-3.0,313.6583752632141,5.4,57.3,9.034957885742188,6.740837097167969,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
130,921,7.0,313.98530173301697,5.1,57.3,9.035022735595703,6.740772247314453,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
130,922,0.0,314.3121418952942,4.6,57.3,9.039680480957031,6.736114501953125,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
130,923,-3.0,314.65405011177063,3.9,57.3,9.039321899414062,6.736473083496094,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
131,924,0.0,314.98070788383484,0.8,57.3,9.039066314697266,6.736728668212891,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
131,925,0.0,315.3221290111542,5.9,57.3,9.038673400878906,6.73712158203125,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
131,926,4.0,315.66208696365356,8.5,57.3,9.038475036621094,6.7373199462890625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
131,927,3.0,316.0048279762268,4.1,57.3,9.038475036621094,6.7373199462890625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
131,928,-2.0,316.34781074523926,2.5,57.3,9.03841781616211,6.737377166748047,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
132,929,3.0,316.6734836101532,2.3,57.3,9.0380859375,6.737709045410156,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
132,930,4.0,317.01321601867676,0.0,57.3,9.037105560302734,6.738689422607422,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
132,931,0.0,317.34129881858826,2.6,57.3,9.036731719970703,6.739063262939453,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
132,932,-2.0,317.6825656890869,3.3,57.3,9.036598205566406,6.73919677734375,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
132,933,5.0,318.02489495277405,9.7,57.3,9.036270141601562,6.739524841308594,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
132,934,-6.0,318.3548963069916,1.3,57.3,9.03628158569336,6.739513397216797,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
133,935,-2.0,318.6972904205322,4.5,57.3,9.035987854003906,6.73980712890625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
133,936,4.0,319.02213191986084,2.8,57.3,9.03628921508789,6.739505767822266,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
133,937,-2.0,319.34967708587646,3.1,57.3,9.036079406738281,6.739715576171875,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
133,938,-2.0,319.69312262535095,2.7,57.3,9.036933898925781,6.738861083984375,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
133,939,7.0,320.01831126213074,3.2,57.3,9.036666870117188,6.739128112792969,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
134,940,0.0,320.34687542915344,0.0,57.3,9.039276123046875,6.736518859863281,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
134,941,1.0,320.6733593940735,6.3,57.3,9.039066314697266,6.736728668212891,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
134,942,0.0,321.0023772716522,1.5,57.3,9.038787841796875,6.737007141113281,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
134,943,0.0,321.32676124572754,0.7,57.3,9.0380859375,6.737709045410156,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
134,944,-2.0,321.65565490722656,5.0,57.3,9.038070678710938,6.737724304199219,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
134,945,0.0,321.99886655807495,0.0,57.3,9.037612915039062,6.738182067871094,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
134,946,-3.0,322.3245599269867,2.0,57.3,9.037540435791016,6.738254547119141,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
135,947,0.0,322.6676242351532,3.7,57.3,9.037578582763672,6.738216400146484,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
135,948,7.0,322.99479150772095,3.0,57.3,9.0372314453125,6.738563537597656,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
135,949,5.0,323.32198333740234,16.7,57.3,9.03902816772461,6.736766815185547,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
135,950,9.0,323.64943742752075,3.3,57.3,9.038780212402344,6.7370147705078125,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
135,951,3.0,323.97548842430115,2.4,57.3,9.037849426269531,6.737945556640625,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
135,952,-2.0,324.3178565502167,1.0,57.3,9.037338256835938,6.738456726074219,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
136,953,8.0,324.66061758995056,3.1,57.3,9.036693572998047,6.739101409912109,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
136,954,0.0,325.0037794113159,3.8,57.3,9.036842346191406,6.73895263671875,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
136,955,0.0,325.33037638664246,3.9,57.3,9.036903381347656,6.7388916015625,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
136,956,0.0,325.6747303009033,1.5,57.3,9.036739349365234,6.739055633544922,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
136,957,0.0,326.01543521881104,0.0,57.3,9.03658676147461,6.739234924316406,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
136,958,0.0,326.3425922393799,2.4,57.3,9.036392211914062,6.739280700683594,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
136,959,0.0,326.6848156452179,9.1,57.3,9.036380767822266,6.739414215087891,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
136,960,4.0,327.0246834754944,12.5,57.3,9.036174774169922,6.739620208740234,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
137,961,3.0,327.3672044277191,7.1,57.3,9.035747528076172,6.740047454833984,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
137,962,0.0,327.6943271160126,1.2,57.3,9.034069061279297,6.741725921630859,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
137,963,0.0,328.0361351966858,3.8,57.3,9.03384780883789,6.741947174072266,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
137,964,5.0,328.38021302223206,10.2,57.3,9.034378051757812,6.741416931152344,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
137,965,0.0,328.71000599861145,3.3,57.3,9.034263610839844,6.7415313720703125,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
137,966,-2.0,329.03793835639954,2.2,57.3,9.033924102783203,6.741870880126953,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
137,967,0.0,329.3796570301056,0.2,57.3,9.03341293334961,6.742382049560547,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
137,968,0.0,329.7220547199249,1.8,57.3,9.03316879272461,6.742626190185547,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
138,969,5.0,330.0651216506958,2.5,57.3,9.033065795898438,6.742729187011719,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
138,970,4.0,330.4068443775177,0.8,57.3,9.034175872802734,6.741619110107422,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
138,971,-2.0,330.73829555511475,3.2,57.3,9.033599853515625,6.742195129394531,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
138,972,2.0,331.0657103061676,3.2,57.3,9.033946990966797,6.741847991943359,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
138,973,3.0,331.3904414176941,3.8,57.3,9.033454895019531,6.742340087890625,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
139,974,4.0,331.71828150749207,0.9,57.3,9.033580780029297,6.742214202880859,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
139,975,0.0,332.0618255138397,4.2,57.3,9.033794403076172,6.742000579833984,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
139,976,0.0,332.390159368515,6.3,57.3,9.039680480957031,6.736114501953125,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
139,977,0.0,332.73009753227234,1.5,57.3,9.033260345458984,6.742534637451172,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
139,978,4.0,333.0717542171478,40.4,57.1,9.008598327636719,6.7671966552734375,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
139,979,-2.0,333.41519832611084,4.2,57.1,9.005046844482422,6.770748138427734,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
140,980,0.0,333.7417640686035,1.9,57.1,9.004981994628906,6.77081298828125,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
140,981,-1.0,334.0830976963043,1.9,57.1,9.004581451416016,6.771213531494141,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
140,982,-2.0,334.41195130348206,4.7,57.1,9.008628845214844,6.7671661376953125,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
140,983,0.0,334.7444369792938,7.7,57.1,9.014484405517578,6.761310577392578,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
140,984,4.0,335.07797861099243,7.7,57.2,9.021785736083984,6.754009246826172,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
140,985,-3.0,335.4103627204895,7.3,57.2,9.028106689453125,6.747688293457031,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
140,986,0.0,335.7436237335205,7.0,57.2,9.028072357177734,6.747722625732422,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
140,987,-2.0,336.0766179561615,6.9,57.2,9.02798843383789,6.747806549072266,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
141,988,0.0,336.4104549884796,8.0,57.2,9.027816772460938,6.747978210449219,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
141,989,0.0,336.7438986301422,5.2,57.2,9.029582977294922,6.746212005615234,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
141,990,7.0,337.07889914512634,2.0,57.2,9.029354095458984,6.746440887451172,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
141,991,0.0,337.4135797023773,5.1,57.3,9.032920837402344,6.7428741455078125,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
141,992,-6.0,337.7470545768738,7.6,57.3,9.033065795898438,6.742729187011719,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
141,993,-2.0,338.0804626941681,8.9,57.3,9.033157348632812,6.742637634277344,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
141,994,0.0,338.41387963294983,8.3,57.3,9.034679412841797,6.741115570068359,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
141,995,0.0,338.74813628196716,34.8,57.3,9.03439712524414,6.741397857666016,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
141,996,2.0,339.08074736595154,6.9,57.3,9.03424072265625,6.741554260253906,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
142,997,1.0,339.41387963294983,6.6,57.3,9.035560607910156,6.740234375,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
142,998,-2.0,339.7470910549164,6.3,57.3,9.03438949584961,6.741405487060547,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
142,999,-2.0,340.0770812034607,7.1,57.3,9.03509521484375,6.740699768066406,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
142,1000,4.0,340.4109077453613,5.1,57.3,9.036331176757812,6.739463806152344,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
142,1001,2.0,340.74237394332886,6.6,57.3,9.036205291748047,6.739589691162109,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
143,1002,3.0,341.07641792297363,6.5,57.3,9.03726577758789,6.738529205322266,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
143,1003,0.0,341.4079360961914,7.1,57.3,9.037223815917969,6.7385711669921875,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
143,1004,-3.0,341.74131655693054,6.5,57.3,9.036991119384766,6.738803863525391,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
143,1005,3.0,342.07543778419495,6.9,57.3,9.036903381347656,6.7388916015625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
143,1006,-2.0,342.4090311527252,7.6,57.3,9.03729248046875,6.738502502441406,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
143,1007,-3.0,342.7428402900696,5.5,57.3,9.03719711303711,6.738597869873047,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
144,1008,-1.0,343.07702350616455,5.0,57.3,9.037059783935547,6.738735198974609,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
144,1009,0.0,343.40946197509766,5.5,57.3,9.037582397460938,6.738212585449219,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
144,1010,-2.0,343.742716550827,7.3,57.3,9.037403106689453,6.738391876220703,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
144,1011,-2.0,344.07606387138367,5.0,57.3,9.037246704101562,6.738548278808594,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
144,1012,6.0,344.4103960990906,5.7,57.3,9.037654876708984,6.738140106201172,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
144,1013,0.0,344.7442717552185,7.4,57.3,9.03759765625,6.738197326660156,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
144,1014,-2.0,345.07551670074463,5.3,57.3,9.037334442138672,6.738460540771484,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
145,1015,-2.0,345.40891098976135,7.0,57.3,9.036663055419922,6.739131927490234,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
145,1016,-2.0,345.7393305301666,7.8,57.7,9.096240997314453,6.679553985595703,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
145,1017,4.0,346.07292914390564,6.6,57.7,9.096302032470703,6.679492950439453,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
145,1018,-5.0,346.4058680534363,8.4,57.7,9.096309661865234,6.679485321044922,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
145,1019,-4.0,346.73998618125916,6.8,57.7,9.096343994140625,6.679450988769531,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
146,1020,7.0,347.07232189178467,6.0,57.7,9.096458435058594,6.6793365478515625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
146,1021,-2.0,347.4039258956909,2.7,57.6,9.0909423828125,6.684852600097656,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
146,1022,9.0,347.7359251976013,8.2,57.6,9.088497161865234,6.687297821044922,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
146,1023,-2.0,348.0692551136017,5.7,57.6,9.080848693847656,6.6949462890625,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
146,1024,2.0,348.49781465530396,5.7,57.6,9.082954406738281,6.692840576171875,11,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
147,1025,0.0,348.8313181400299,6.5,57.6,9.083606719970703,6.692188262939453,11,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
147,1026,0.0,349.16535472869873,5.7,57.6,9.085338592529297,6.690456390380859,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
147,1027,5.0,349.49580931663513,11.9,57.6,9.086753845214844,6.6890411376953125,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
147,1028,0.0,349.827139377594,5.3,57.6,9.087078094482422,6.688716888427734,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
147,1029,-3.0,350.1596875190735,3.7,57.6,9.087642669677734,6.688152313232422,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
147,1030,0.0,350.4913697242737,6.6,57.6,9.08975601196289,6.686038970947266,0,1036.37890625,8192.0,12.65110969543457,2,0.0,0.0,0.0,0.0
147,1031,0.0,350.82476592063904,5.2,57.6,9.092212677001953,6.683582305908203,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
147,1032,4.0,351.1563501358032,6.9,57.6,9.092365264892578,6.683429718017578,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
147,1033,0.0,351.48909544944763,6.0,57.6,9.092803955078125,6.682991027832031,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
147,1034,-2.0,351.82248878479004,15.2,57.6,9.093502044677734,6.682292938232422,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
148,1035,-1.0,352.15480875968933,5.3,57.6,9.093761444091797,6.682033538818359,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
148,1036,0.0,352.4850969314575,4.9,57.6,9.094169616699219,6.6816253662109375,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
148,1037,0.0,352.8166091442108,6.1,57.6,9.0943603515625,6.681434631347656,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
148,1038,9.0,353.1490285396576,5.8,57.7,9.094863891601562,6.680931091308594,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
148,1039,5.0,353.48202872276306,5.0,57.7,9.095211029052734,6.680583953857422,0,1036.37890625,8192.0,12.65110969543457,1,0.0,0.0,0.0,0.0
148,1040,0.0,353.81527638435364,8.2,57.3,9.043498992919922,6.732295989990234,0,1036.37890625,8192.0,12.65110969543457,0,0.0,0.0,0.0,0.0
148,1041,-2.0,354.14964175224304,5.3,57.3,9.043628692626953,6.732166290283203,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
149,1042,0.0,354.48185420036316,19.6,57.3,9.041999816894531,6.733798980712891,0,1036.37890625,8192.0,12.65110969543457,5,3.0,0.0,0.0,3.0
149,1043,22.0,354.81532979011536,5.4,57.3,9.041587829589844,6.7342071533203125,0,1036.37890625,8192.0,12.65110969543457,4,0.0,0.0,0.0,0.0
150,1044,-1.0,355.150634765625,8.1,57.3,9.042098999023438,6.733695983886719,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
150,1045,-3.0,355.48487639427185,5.1,57.3,9.042335510253906,6.73345947265625,0,1036.37890625,8192.0,12.65110969543457,3,0.0,0.0,0.0,0.0
150,1046,-2.0,355.815500497818,6.2,57.3,9.042133331298828,6.733661651611328,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
150,1047,-2.0,356.1444444656372,5.3,57.3,9.043365478515625,6.732429504394531,0,1036.37890625,8192.0,12.65110969543457,5,0.0,0.0,0.0,0.0
