episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_ram_penalty,penalty_cpu_penalty,penalty_total_penalty,penalty_gpu_penalty
125,922,-3.0,311.40006613731384,3.5,74.0,11.676876068115234,4.098918914794922,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
125,923,0.0,311.7333114147186,6.5,74.0,11.678756713867188,4.097038269042969,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
125,924,0.0,312.065798997879,5.5,74.0,11.679492950439453,4.096302032470703,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
125,925,4.0,312.398065328598,2.1,74.1,11.690670013427734,4.085124969482422,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
125,926,0.0,312.7288751602173,8.3,74.0,11.6812744140625,4.094520568847656,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
125,927,0.0,313.0611526966095,4.9,74.0,11.68149185180664,4.094303131103516,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
125,928,0.0,313.39478874206543,4.5,74.0,11.679618835449219,4.096183776855469,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
125,929,0.0,313.72858333587646,9.5,74.0,11.681591033935547,4.094203948974609,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
125,930,-2.0,314.060599565506,6.4,74.0,11.680923461914062,4.094871520996094,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
126,931,0.0,314.395222902298,2.5,74.0,11.68069076538086,4.095104217529297,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
126,932,-2.0,314.72858023643494,6.7,74.0,11.67563247680664,4.100162506103516,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
126,933,0.0,315.0624005794525,5.5,74.0,11.67525863647461,4.100536346435547,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
126,934,0.0,315.3929054737091,2.9,74.0,11.67526626586914,4.100528717041016,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
126,935,-2.0,315.7275650501251,6.5,74.0,11.681640625,4.094154357910156,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
126,936,0.0,316.05948972702026,6.0,74.0,11.681221008300781,4.094573974609375,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
126,937,2.0,316.39233660697937,2.8,74.0,11.680946350097656,4.0948486328125,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
126,938,3.0,316.7259168624878,8.7,74.0,11.67989730834961,4.095897674560547,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
126,939,0.0,317.0593411922455,8.8,74.0,11.679969787597656,4.0958251953125,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
126,940,0.0,317.39307737350464,2.3,74.0,11.678142547607422,4.097652435302734,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
127,941,0.0,317.72500705718994,19.2,74.2,11.709339141845703,4.066455841064453,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
127,942,3.0,318.05755281448364,6.2,74.2,11.709053039550781,4.066741943359375,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
127,943,-2.0,318.38876581192017,4.3,74.2,11.708938598632812,4.066856384277344,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
127,944,-8.0,318.7205128669739,7.2,74.2,11.70599365234375,4.069801330566406,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
127,945,-4.0,319.0547664165497,5.7,74.2,11.702117919921875,4.073677062988281,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
127,946,2.0,319.38902282714844,3.8,74.2,11.701923370361328,4.073871612548828,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
128,947,-2.0,319.7191696166992,6.2,74.2,11.701400756835938,4.074394226074219,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
128,948,0.0,320.05295419692993,4.6,74.2,11.703479766845703,4.072315216064453,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
128,949,-5.0,320.3870778083801,8.1,74.2,11.703433990478516,4.072360992431641,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
128,950,8.0,320.71922492980957,6.6,74.2,11.70166015625,4.074134826660156,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
128,951,0.0,321.0540237426758,7.3,74.2,11.703994750976562,4.071800231933594,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
128,952,2.0,321.38633823394775,7.6,74.2,11.701602935791016,4.074192047119141,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
129,953,0.0,321.7193727493286,6.2,74.2,11.700187683105469,4.0756072998046875,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
129,954,0.0,322.05350065231323,6.4,74.2,11.700607299804688,4.075187683105469,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
129,955,0.0,322.3833386898041,10.3,74.2,11.700546264648438,4.075248718261719,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
129,956,-2.0,322.71624970436096,13.8,74.2,11.699600219726562,4.076194763183594,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
129,957,0.0,323.04892230033875,5.3,74.2,11.700885772705078,4.074909210205078,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
129,958,-4.0,323.38316106796265,5.3,74.2,11.699417114257812,4.076377868652344,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
129,959,-8.0,323.7163281440735,9.7,74.2,11.702999114990234,4.072795867919922,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
129,960,0.0,324.04671931266785,6.0,74.2,11.703689575195312,4.072105407714844,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
129,961,-4.0,324.379207611084,6.3,74.2,11.705970764160156,4.06982421875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
129,962,-4.0,324.711243391037,6.5,74.2,11.706489562988281,4.069305419921875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
130,963,6.0,325.0446467399597,8.5,74.3,11.72772216796875,4.048465728759766,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
130,964,0.0,325.37940287590027,11.4,74.3,11.71762466430664,4.058170318603516,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
130,965,-7.0,325.71058106422424,16.3,74.2,11.705936431884766,4.069858551025391,7,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
130,966,2.0,326.041375875473,7.8,74.1,11.683494567871094,4.092311859130859,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
130,967,-2.0,326.3716650009155,9.9,74.0,11.677383422851562,4.098411560058594,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
131,968,-2.0,326.7059118747711,6.1,74.0,11.666973114013672,4.108863830566406,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
131,969,3.0,327.03558588027954,0.6,73.9,11.659748077392578,4.116779327392578,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
131,970,-3.0,327.3670370578766,7.0,73.9,11.661876678466797,4.113918304443359,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
131,971,-4.0,327.69839811325073,7.9,74.0,11.671516418457031,4.104278564453125,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
131,972,5.0,328.0277144908905,12.1,74.0,11.669742584228516,4.106052398681641,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
132,973,-2.0,328.3531491756439,4.8,74.0,11.66971206665039,4.106082916259766,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
132,974,-5.0,328.68230748176575,4.1,74.0,11.669170379638672,4.106624603271484,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
132,975,5.0,329.0248053073883,2.1,74.0,11.671531677246094,4.1042633056640625,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
132,976,-1.0,329.352201461792,0.0,74.0,11.67220687866211,4.103588104248047,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
132,977,0.0,329.67797589302063,1.5,74.0,11.670726776123047,4.105068206787109,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
132,978,-3.0,330.0081958770752,5.3,74.0,11.672039031982422,4.103755950927734,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
133,979,-2.0,330.3408291339874,11.0,74.0,11.672027587890625,4.103767395019531,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
133,980,0.0,330.67172288894653,6.7,74.0,11.672046661376953,4.103748321533203,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
133,981,1.0,331.0062777996063,6.1,74.0,11.670867919921875,4.104927062988281,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
133,982,0.0,331.3356776237488,1.5,74.0,11.667877197265625,4.107917785644531,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
133,983,-6.0,331.66450452804565,1.6,74.0,11.667293548583984,4.108501434326172,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
133,984,2.0,332.0074324607849,0.0,74.0,11.667354583740234,4.108440399169922,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
134,985,0.0,332.33638072013855,0.0,74.0,11.667423248291016,4.108371734619141,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
134,986,0.0,332.66410636901855,4.9,74.0,11.667186737060547,4.108608245849609,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
134,987,0.0,332.99264550209045,0.0,74.0,11.666500091552734,4.109294891357422,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
134,988,0.0,333.32478642463684,6.8,74.0,11.66794204711914,4.107852935791016,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
134,989,3.0,333.6746983528137,9.4,73.9,11.665546417236328,4.110248565673828,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
134,990,-2.0,333.9990837574005,0.0,74.0,11.667411804199219,4.1083831787109375,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
134,991,0.0,334.3299722671509,0.0,74.0,11.667533874511719,4.1082611083984375,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
134,992,1.0,334.6750934123993,3.5,74.0,11.667289733886719,4.1085052490234375,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
134,993,4.0,335.00488114356995,0.0,74.0,11.666309356689453,4.109485626220703,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
135,994,0.0,335.33301281929016,0.0,74.0,11.666641235351562,4.109153747558594,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
135,995,-2.0,335.6595711708069,3.4,74.0,11.666915893554688,4.108879089355469,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
135,996,0.0,336.0034966468811,1.1,74.0,11.66714859008789,4.108646392822266,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
135,997,-3.0,336.3345990180969,0.9,74.0,11.667510986328125,4.108283996582031,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
135,998,0.0,336.6595764160156,8.0,74.0,11.66729736328125,4.108497619628906,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
135,999,2.0,336.9892039299011,3.8,74.0,11.667205810546875,4.108589172363281,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
135,1000,0.0,337.31460309028625,2.4,74.0,11.678035736083984,4.097759246826172,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
135,1001,0.0,337.6444890499115,5.3,73.9,11.665287017822266,4.110507965087891,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
135,1002,5.0,337.9733085632324,0.8,73.9,11.662796020507812,4.112998962402344,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
136,1003,0.0,338.3020703792572,0.7,73.9,11.664016723632812,4.111778259277344,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
136,1004,-5.0,338.6261215209961,0.7,73.9,11.663745880126953,4.112049102783203,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
136,1005,-8.0,338.956818819046,0.0,73.9,11.663555145263672,4.112239837646484,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
136,1006,9.0,339.30041432380676,0.0,73.9,11.663249969482422,4.112545013427734,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
136,1007,1.0,339.6239564418793,0.7,73.9,11.663139343261719,4.1126556396484375,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
137,1008,0.0,339.95009326934814,1.7,74.0,11.669116973876953,4.106678009033203,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
137,1009,-4.0,340.2792453765869,0.6,74.0,11.668655395507812,4.107139587402344,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
137,1010,4.0,340.6237988471985,0.5,74.0,11.668621063232422,4.107173919677734,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
137,1011,0.0,340.9524881839752,0.0,74.0,11.668098449707031,4.107696533203125,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
137,1012,-3.0,341.29542660713196,5.9,74.0,11.668170928955078,4.107624053955078,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
137,1013,-4.0,341.62473821640015,0.3,74.0,11.668529510498047,4.107265472412109,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
138,1014,-1.0,341.9519040584564,0.0,74.0,11.667034149169922,4.108760833740234,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
138,1015,0.0,342.2792716026306,0.0,73.9,11.665672302246094,4.1101226806640625,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
138,1016,0.0,342.60841274261475,0.0,73.9,11.665287017822266,4.110507965087891,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
138,1017,0.0,342.94000720977783,0.0,73.9,11.661823272705078,4.113971710205078,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
138,1018,0.0,343.2669072151184,0.0,73.9,11.662879943847656,4.1129150390625,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
138,1019,2.0,343.59317779541016,0.0,73.9,11.657360076904297,4.118434906005859,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
138,1020,0.0,343.9227752685547,0.0,73.9,11.65671157836914,4.119083404541016,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
138,1021,0.0,344.2520456314087,0.8,73.9,11.656166076660156,4.11962890625,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
138,1022,0.0,344.57853531837463,1.6,73.9,11.65622329711914,4.119571685791016,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
138,1023,-2.0,344.90441942214966,14.6,73.9,11.65560531616211,4.120189666748047,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
139,1024,0.0,345.24876260757446,0.6,73.9,11.65536880493164,4.120426177978516,1,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
139,1025,-3.0,345.5925350189209,2.1,73.9,11.656261444091797,4.119533538818359,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
139,1026,0.0,345.9189088344574,7.6,73.9,11.65102767944336,4.124965667724609,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
139,1027,2.0,346.24922800064087,9.5,73.8,11.649356842041016,4.126438140869141,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
139,1028,-2.0,346.57614731788635,0.0,73.8,11.649288177490234,4.126506805419922,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
139,1029,5.0,346.90509963035583,0.0,73.8,11.648860931396484,4.126934051513672,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
139,1030,0.0,347.24745416641235,17.8,73.8,11.648574829101562,4.127220153808594,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
140,1031,-4.0,347.5756633281708,17.2,73.8,11.649070739746094,4.1267242431640625,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
140,1032,8.0,347.9020047187805,8.0,73.9,11.651100158691406,4.12469482421875,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
140,1033,0.0,348.23060965538025,7.3,73.8,11.647628784179688,4.128166198730469,8,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
140,1034,0.0,348.5546863079071,4.3,73.8,11.645275115966797,4.130519866943359,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
140,1035,4.0,348.88215470314026,3.9,73.8,11.644954681396484,4.130840301513672,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
140,1036,-3.0,349.21078634262085,0.7,73.8,11.645313262939453,4.130485534667969,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
140,1037,0.0,349.55316185951233,0.8,73.8,11.644889831542969,4.1309051513671875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
140,1038,0.0,349.88074684143066,3.5,73.8,11.644886016845703,4.130908966064453,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
141,1039,-3.0,350.2091107368469,0.0,73.8,11.64321517944336,4.132579803466797,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
141,1040,3.0,350.53555846214294,0.0,73.8,11.642440795898438,4.133354187011719,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
141,1041,-2.0,350.86292028427124,5.6,73.8,11.64242172241211,4.133373260498047,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
141,1042,0.0,351.18924593925476,0.6,73.8,11.641838073730469,4.1339569091796875,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
141,1043,-3.0,351.5177524089813,2.4,73.8,11.642024993896484,4.133769989013672,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
141,1044,3.0,351.8474555015564,2.0,73.8,11.642448425292969,4.1333465576171875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
142,1045,0.0,352.1775667667389,2.7,73.8,11.643245697021484,4.132549285888672,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
142,1046,-8.0,352.50600934028625,0.0,73.8,11.642890930175781,4.132904052734375,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
142,1047,0.0,352.8480019569397,1.2,73.8,11.648979187011719,4.1268157958984375,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
142,1048,0.0,353.17657017707825,5.2,73.9,11.653717041015625,4.122077941894531,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
142,1049,0.0,353.50758385658264,0.0,73.9,11.65289306640625,4.122901916503906,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
142,1050,-7.0,353.8313524723053,3.5,73.9,11.653495788574219,4.1222991943359375,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
142,1051,-2.0,354.16050362586975,0.6,73.9,11.653133392333984,4.122768402099609,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
142,1052,0.0,354.4878189563751,0.0,73.9,11.652374267578125,4.123420715332031,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
142,1053,0.0,354.81434082984924,0.5,73.9,11.65201187133789,4.123783111572266,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
142,1054,0.0,355.14190316200256,0.6,73.9,11.652942657470703,4.122852325439453,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
142,1055,0.0,355.4672791957855,0.0,73.9,11.651554107666016,4.124240875244141,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
142,1056,0.0,355.7962119579315,0.0,73.9,11.651573181152344,4.1242218017578125,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
142,1057,-3.0,356.1244230270386,0.6,73.9,11.651458740234375,4.124336242675781,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
142,1058,7.0,356.45373463630676,0.0,73.9,11.652088165283203,4.123706817626953,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
143,1059,0.0,356.7957422733307,0.0,73.9,11.65225601196289,4.123538970947266,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
143,1060,4.0,357.1214327812195,1.4,73.9,11.652565002441406,4.12322998046875,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
143,1061,-3.0,357.4531490802765,0.0,73.9,11.652950286865234,4.122844696044922,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
143,1062,-3.0,357.78144788742065,2.4,73.9,11.663902282714844,4.1118927001953125,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
143,1063,0.0,358.1089973449707,2.7,73.9,11.652633666992188,4.123161315917969,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
143,1064,3.0,358.45590448379517,0.0,73.9,11.650611877441406,4.12518310546875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
143,1065,0.0,358.80153036117554,2.3,73.9,11.650772094726562,4.125022888183594,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
144,1066,-3.0,359.12951469421387,0.0,73.9,11.650623321533203,4.125171661376953,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
144,1067,0.0,359.45775079727173,0.0,73.9,11.652568817138672,4.123226165771484,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
144,1068,0.0,359.79937958717346,0.9,73.9,11.651229858398438,4.124565124511719,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
144,1069,-2.0,360.1255428791046,1.4,73.9,11.651512145996094,4.1242828369140625,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
144,1070,1.0,360.4528467655182,0.0,73.9,11.651058197021484,4.124736785888672,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
144,1071,4.0,360.7797248363495,4.3,73.9,11.651954650878906,4.12384033203125,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
145,1072,2.0,361.1053228378296,7.7,73.9,11.652057647705078,4.123737335205078,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
145,1073,3.0,361.4310448169708,1.3,73.7,11.627189636230469,4.1486053466796875,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
145,1074,3.0,361.77191162109375,1.0,73.7,11.626392364501953,4.149402618408203,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
145,1075,0.0,362.10277366638184,1.0,73.7,11.62548828125,4.150306701660156,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
145,1076,2.0,362.4297821521759,4.9,73.7,11.624824523925781,4.150970458984375,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
145,1077,0.0,362.76055574417114,5.5,73.7,11.626167297363281,4.149627685546875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
145,1078,-2.0,363.09174704551697,14.7,73.7,11.626029968261719,4.1497650146484375,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
146,1079,-2.0,363.42058205604553,11.9,73.7,11.625740051269531,4.150077819824219,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
146,1080,-4.0,363.7494580745697,7.5,73.7,11.625167846679688,4.150627136230469,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
146,1081,2.0,364.08373069763184,10.1,73.7,11.632854461669922,4.142940521240234,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
146,1082,0.0,364.41572999954224,5.4,73.8,11.645549774169922,4.130245208740234,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
146,1083,1.0,364.74966979026794,6.2,73.8,11.645622253417969,4.1301727294921875,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
147,1084,-2.0,365.0821735858917,5.6,73.8,11.645557403564453,4.130237579345703,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
147,1085,-3.0,365.4171736240387,5.8,73.8,11.645084381103516,4.130710601806641,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
147,1086,2.0,365.75099539756775,8.2,73.8,11.648216247558594,4.1275787353515625,0,1209.65625,8192.0,14.766311645507812,4,0.0,0.0,0.0,0.0
147,1087,0.0,366.0840263366699,11.7,73.8,11.649070739746094,4.1267242431640625,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
147,1088,0.0,366.41802644729614,7.0,73.8,11.648059844970703,4.127735137939453,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
147,1089,-5.0,366.75050020217896,6.4,73.8,11.648689270019531,4.127105712890625,0,1209.65625,8192.0,14.766311645507812,3,0.0,0.0,0.0,0.0
148,1090,-4.0,367.0831997394562,6.5,73.8,11.648639678955078,4.127155303955078,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
148,1091,4.0,367.4155991077423,8.8,73.8,11.648967742919922,4.126827239990234,0,1209.65625,8192.0,14.766311645507812,2,0.0,0.0,0.0,0.0
148,1092,0.0,367.74632382392883,12.1,73.8,11.648128509521484,4.127666473388672,0,1209.65625,8192.0,14.766311645507812,0,0.0,0.0,0.0,0.0
148,1093,4.0,368.0786097049713,9.2,73.8,11.648181915283203,4.127613067626953,0,1209.65625,8192.0,14.766311645507812,1,0.0,0.0,0.0,0.0
148,1094,-1.0,368.4129936695099,3.4,73.8,11.649272918701172,4.126522064208984,0,1209.65625,8192.0,14.766311645507812,5,0.0,0.0,0.0,0.0
