episode,step,reward,timestamp,cpu_percent,ram_percent,ram_used_gb,ram_available_gb,gpu_util_percent,gpu_mem_used_mb,gpu_mem_total_mb,gpu_mem_percent,action,penalty_gpu_penalty,penalty_total_penalty,penalty_cpu_penalty,penalty_ram_penalty
5,38,-5.0,18.90487790107727,4.1,65.2,10.278385162353516,5.497409820556641,0,1290.703125,8192.0,15.755653381347656,2,0.0,0.0,0.0,0.0
5,39,0.0,19.235319137573242,8.9,65.2,10.278400421142578,5.497394561767578,0,1290.703125,8192.0,15.755653381347656,0,0.0,0.0,0.0,0.0
5,40,0.0,19.56629776954651,3.4,65.2,10.283084869384766,5.492710113525391,0,1291.703125,8192.0,15.767860412597656,1,0.0,0.0,0.0,0.0
5,41,-4.0,19.89064311981201,5.9,65.2,10.283069610595703,5.492725372314453,0,1291.703125,8192.0,15.767860412597656,5,0.0,0.0,0.0,0.0
6,42,-3.0,20.218661069869995,5.0,65.2,10.279911041259766,5.495883941650391,0,1291.984375,8192.0,15.771293640136719,3,0.0,0.0,0.0,0.0
6,43,0.0,20.548304319381714,1.2,65.2,10.279094696044922,5.496700286865234,0,1291.984375,8192.0,15.771293640136719,0,0.0,0.0,0.0,0.0
6,44,4.0,20.888208150863647,2.7,65.2,10.279083251953125,5.496711730957031,0,1291.984375,8192.0,15.771293640136719,4,0.0,0.0,0.0,0.0
6,45,-2.0,21.214516162872314,1.7,65.1,10.27783203125,5.497962951660156,0,1289.984375,8192.0,15.746879577636719,4,0.0,0.0,0.0,0.0
6,46,0.0,21.541505813598633,0.0,65.2,10.291854858398438,5.483940124511719,0,1289.984375,8192.0,15.746879577636719,4,0.0,0.0,0.0,0.0
6,47,0.0,21.868240118026733,15.7,65.2,10.29183578491211,5.483959197998047,0,1289.984375,8192.0,15.746879577636719,3,0.0,0.0,0.0,0.0
6,48,-5.0,22.19507932662964,20.0,65.2,10.287128448486328,5.488666534423828,0,1289.984375,8192.0,15.746879577636719,2,0.0,0.0,0.0,0.0
6,49,0.0,22.523593187332153,9.9,65.2,10.286540985107422,5.489253997802734,0,1289.984375,8192.0,15.746879577636719,4,0.0,0.0,0.0,0.0
6,50,-5.0,22.85084843635559,15.4,65.2,10.286041259765625,5.489753723144531,0,1289.984375,8192.0,15.746879577636719,2,0.0,0.0,0.0,0.0
7,51,-2.0,23.179737329483032,14.9,65.2,10.286788940429688,5.489006042480469,0,1289.984375,8192.0,15.746879577636719,4,0.0,0.0,0.0,0.0
7,52,0.0,23.507328271865845,15.1,65.2,10.286022186279297,5.489772796630859,0,1289.984375,8192.0,15.746879577636719,0,0.0,0.0,0.0,0.0
7,53,0.0,23.840496301651,5.5,65.0,10.256271362304688,5.519523620605469,2,1294.609375,8192.0,15.803337097167969,0,0.0,0.0,0.0,0.0
7,54,3.0,24.169660329818726,3.0,65.0,10.255207061767578,5.520587921142578,0,1294.609375,8192.0,15.803337097167969,3,0.0,0.0,0.0,0.0
7,55,-4.0,24.502291679382324,11.7,65.0,10.257568359375,5.518226623535156,0,1295.546875,8192.0,15.814781188964844,4,0.0,0.0,0.0,0.0
7,56,4.0,24.835379362106323,8.0,65.0,10.259471893310547,5.516323089599609,0,1295.546875,8192.0,15.814781188964844,5,0.0,0.0,0.0,0.0
7,57,7.0,25.16587543487549,4.9,65.1,10.271102905273438,5.504631042480469,0,1295.546875,8192.0,15.814781188964844,5,0.0,0.0,0.0,0.0
8,58,0.0,25.500049352645874,8.6,65.2,10.28192138671875,5.493873596191406,0,1295.546875,8192.0,15.814781188964844,1,0.0,0.0,0.0,0.0
8,59,-2.0,25.833049297332764,2.8,65.2,10.281394958496094,5.4944000244140625,0,1295.546875,8192.0,15.814781188964844,5,0.0,0.0,0.0,0.0
8,60,0.0,26.16516661643982,5.3,65.2,10.282211303710938,5.493583679199219,0,1295.546875,8192.0,15.814781188964844,0,0.0,0.0,0.0,0.0
8,61,3.0,26.499215841293335,5.7,65.2,10.282928466796875,5.492866516113281,0,1295.546875,8192.0,15.814781188964844,3,0.0,0.0,0.0,0.0
8,62,7.0,26.830845594406128,13.0,65.5,10.327415466308594,5.4483795166015625,0,1295.546875,8192.0,15.814781188964844,2,0.0,0.0,0.0,0.0
8,63,-5.0,27.16416883468628,8.9,65.4,10.317947387695312,5.457847595214844,0,1295.421875,8192.0,15.813255310058594,1,0.0,0.0,0.0,0.0
8,64,2.0,27.496915102005005,11.8,65.4,10.314071655273438,5.461723327636719,0,1291.921875,8192.0,15.770530700683594,3,0.0,0.0,0.0,0.0
9,65,3.0,27.827641010284424,4.8,65.4,10.313899993896484,5.461894989013672,1,1291.921875,8192.0,15.770530700683594,3,0.0,0.0,0.0,0.0
9,66,2.0,28.160680532455444,8.8,65.4,10.311203002929688,5.464591979980469,0,1292.421875,8192.0,15.776634216308594,4,0.0,0.0,0.0,0.0
9,67,-5.0,28.490614652633667,12.7,65.4,10.311500549316406,5.46429443359375,0,1292.421875,8192.0,15.776634216308594,5,0.0,0.0,0.0,0.0
9,68,5.0,28.82167100906372,3.4,65.4,10.310718536376953,5.465076446533203,2,1292.421875,8192.0,15.776634216308594,3,0.0,0.0,0.0,0.0
9,69,0.0,29.15408420562744,6.7,65.3,10.309455871582031,5.466339111328125,0,1292.421875,8192.0,15.776634216308594,0,0.0,0.0,0.0,0.0
9,70,-5.0,29.488749504089355,13.4,65.4,10.310569763183594,5.4652252197265625,0,1292.796875,8192.0,15.781211853027344,2,0.0,0.0,0.0,0.0
10,71,-2.0,29.82079529762268,2.5,65.4,10.310306549072266,5.465488433837891,4,1292.796875,8192.0,15.781211853027344,4,0.0,0.0,0.0,0.0
10,72,0.0,30.154101133346558,8.3,65.4,10.309989929199219,5.4658050537109375,1,1288.296875,8192.0,15.726280212402344,2,0.0,0.0,0.0,0.0
10,73,0.0,30.487398386001587,39.1,65.1,10.27505111694336,5.500743865966797,1,1311.515625,8192.0,16.00971221923828,2,0.0,0.0,0.0,0.0
10,74,0.0,30.819550275802612,19.9,63.3,9.991992950439453,5.783802032470703,9,1265.6875,8192.0,15.450286865234375,2,0.0,0.0,0.0,0.0
10,75,-4.0,31.15458083152771,11.0,63.3,9.986160278320312,5.789634704589844,0,1265.6875,8192.0,15.450286865234375,4,0.0,0.0,0.0,0.0
10,76,0.0,31.486979484558105,12.2,63.3,9.990482330322266,5.785312652587891,0,1267.1875,8192.0,15.468597412109375,0,0.0,0.0,0.0,0.0
10,77,0.0,31.818978548049927,8.0,63.3,9.990364074707031,5.785430908203125,1,1267.1875,8192.0,15.468597412109375,0,0.0,0.0,0.0,0.0
10,78,0.0,32.14961814880371,9.7,63.3,9.984489440917969,5.7913055419921875,1,1267.09375,8192.0,15.467453002929688,0,0.0,0.0,0.0,0.0
10,79,0.0,32.482866287231445,10.6,63.3,9.98956298828125,5.786231994628906,0,1267.09375,8192.0,15.467453002929688,1,0.0,0.0,0.0,0.0
10,80,0.0,32.815866231918335,3.1,63.3,9.99014663696289,5.785648345947266,0,1266.78125,8192.0,15.463638305664062,0,0.0,0.0,0.0,0.0
10,81,0.0,33.149537086486816,26.7,63.3,9.989341735839844,5.7864532470703125,0,1252.3359375,8192.0,15.287303924560547,1,0.0,0.0,0.0,0.0
10,82,3.0,33.482624530792236,12.8,63.3,9.99013900756836,5.785655975341797,0,1252.3359375,8192.0,15.287303924560547,3,0.0,0.0,0.0,0.0
10,83,-4.0,33.81581711769104,3.8,63.2,9.972740173339844,5.8030548095703125,1,1252.3359375,8192.0,15.287303924560547,4,0.0,0.0,0.0,0.0
11,84,0.0,34.14666938781738,14.5,63.2,9.971599578857422,5.804195404052734,1,1252.6484375,8192.0,15.291118621826172,0,0.0,0.0,0.0,0.0
11,85,0.0,34.47860312461853,8.1,63.2,9.968147277832031,5.807647705078125,2,1252.6484375,8192.0,15.291118621826172,2,0.0,0.0,0.0,0.0
11,86,0.0,34.8116340637207,2.6,63.2,9.966682434082031,5.809112548828125,3,1252.7109375,8192.0,15.291881561279297,1,0.0,0.0,0.0,0.0
11,87,0.0,35.14636826515198,7.7,63.2,9.96628189086914,5.809513092041016,3,1252.7109375,8192.0,15.291881561279297,2,0.0,0.0,0.0,0.0
11,88,0.0,35.4765202999115,10.9,63.2,9.968341827392578,5.807453155517578,2,1252.7109375,8192.0,15.291881561279297,0,0.0,0.0,0.0,0.0
11,89,0.0,35.81060314178467,7.4,63.2,9.967529296875,5.808265686035156,0,1240.7109375,8192.0,15.145397186279297,0,0.0,0.0,0.0,0.0
11,90,0.0,36.14483189582825,14.1,63.5,10.010643005371094,5.7650299072265625,0,1260.4296875,8192.0,15.386104583740234,1,0.0,0.0,0.0,0.0
11,91,-0.5,36.47983360290527,34.3,63.9,10.076923370361328,5.698871612548828,5,1292.3046875,8192.0,15.775203704833984,2,0.0,0.5,0.5,0.0
11,92,-2.0,36.814836502075195,16.2,63.9,10.088851928710938,5.686943054199219,6,1290.4921875,8192.0,15.75307846069336,5,0.0,0.0,0.0,0.0
11,93,2.0,37.146113872528076,10.7,63.8,10.064140319824219,5.712242126464844,6,1290.4921875,8192.0,15.75307846069336,4,0.0,0.0,0.0,0.0
11,94,-2.0,37.4801139831543,9.8,63.8,10.07027816772461,5.705516815185547,0,1290.8671875,8192.0,15.75765609741211,5,0.0,0.0,0.0,0.0
11,95,-4.0,37.813502073287964,3.3,63.9,10.077415466308594,5.6983795166015625,8,1290.8671875,8192.0,15.75765609741211,5,0.0,0.0,0.0,0.0
11,96,2.0,38.14413070678711,44.3,61.6,9.725662231445312,6.050132751464844,8,1287.6640625,8192.0,15.718555450439453,4,0.0,0.0,0.0,0.0
12,97,-2.0,38.47626256942749,8.7,61.6,9.711971282958984,6.063823699951172,10,1288.9140625,8192.0,15.733814239501953,1,0.0,0.0,0.0,0.0
12,98,-4.0,38.80953025817871,4.9,61.6,9.711406707763672,6.064388275146484,1,1288.9140625,8192.0,15.733814239501953,4,0.0,0.0,0.0,0.0
12,99,0.0,39.14403820037842,8.6,61.6,9.710548400878906,6.06524658203125,1,1283.9765625,8192.0,15.673542022705078,0,0.0,0.0,0.0,0.0
12,100,0.0,39.47556161880493,14.5,61.6,9.71639633178711,6.059398651123047,3,1285.984375,8192.0,15.698051452636719,0,0.0,0.0,0.0,0.0
12,101,0.0,39.86452674865723,6.3,61.6,9.717082977294922,6.058712005615234,6,1267.734375,8192.0,15.475273132324219,2,0.0,0.0,0.0,0.0
12,102,0.0,40.25558519363403,9.1,61.6,9.713508605957031,6.062286376953125,2,1266.88671875,8192.0,15.464925765991211,4,0.0,0.0,0.0,0.0
12,103,0.0,40.639055490493774,8.8,61.6,9.712833404541016,6.062961578369141,2,1267.13671875,8192.0,15.467977523803711,0,0.0,0.0,0.0,0.0
12,104,-3.0,41.02056574821472,11.4,61.6,9.712738037109375,6.063056945800781,5,1267.13671875,8192.0,15.467977523803711,3,0.0,0.0,0.0,0.0
12,105,1.0,41.38373875617981,18.8,61.6,9.713314056396484,6.062480926513672,0,1265.76171875,8192.0,15.451192855834961,4,0.0,0.0,0.0,0.0
12,106,4.0,41.71473979949951,36.1,61.4,9.691848754882812,6.083946228027344,0,1277.71875,8192.0,15.597152709960938,2,0.0,0.0,0.0,0.0
13,107,0.0,42.04824781417847,20.2,61.7,9.74007797241211,6.035717010498047,0,1292.03515625,8192.0,15.771913528442383,1,0.0,0.0,0.0,0.0
13,108,5.0,42.446754455566406,19.5,61.7,9.735187530517578,6.040607452392578,5,1292.03515625,8192.0,15.771913528442383,1,0.0,0.0,0.0,0.0
13,109,0.0,42.84644317626953,9.6,61.7,9.733592987060547,6.042201995849609,5,1291.97265625,8192.0,15.771150588989258,2,0.0,0.0,0.0,0.0
13,110,0.0,43.22594952583313,13.7,61.7,9.735004425048828,6.040790557861328,1,1291.97265625,8192.0,15.771150588989258,1,0.0,0.0,0.0,0.0
13,111,3.0,43.60994863510132,6.7,61.7,9.727996826171875,6.047798156738281,1,1292.7265625,8192.0,15.780353546142578,3,0.0,0.0,0.0,0.0
13,112,0.0,43.990153074264526,14.6,61.7,9.726631164550781,6.049163818359375,0,1292.3515625,8192.0,15.775775909423828,2,0.0,0.0,0.0,0.0
13,113,0.0,44.38577222824097,15.6,61.7,9.728824615478516,6.046970367431641,0,1292.3515625,8192.0,15.775775909423828,4,0.0,0.0,0.0,0.0
13,114,2.0,44.799784660339355,5.1,61.4,9.68896484375,6.086830139160156,2,1292.7265625,8192.0,15.780353546142578,3,0.0,0.0,0.0,0.0
14,115,0.0,45.17620491981506,17.6,61.4,9.689529418945312,6.086265563964844,0,1292.7265625,8192.0,15.780353546142578,0,0.0,0.0,0.0,0.0
14,116,-2.0,45.55553936958313,5.7,61.4,9.690814971923828,6.084980010986328,0,1292.4140625,8192.0,15.776538848876953,5,0.0,0.0,0.0,0.0
14,117,4.0,46.00042414665222,5.7,61.4,9.691917419433594,6.0838775634765625,0,1292.0390625,8192.0,15.771961212158203,4,0.0,0.0,0.0,0.0
14,118,2.0,46.41416621208191,8.3,61.5,9.695358276367188,6.080436706542969,3,1292.9140625,8192.0,15.782642364501953,2,0.0,0.0,0.0,0.0
14,119,0.0,46.84343194961548,6.0,61.5,9.694499969482422,6.081295013427734,1,1292.6640625,8192.0,15.779590606689453,1,0.0,0.0,0.0,0.0
14,120,0.0,47.208051919937134,59.6,57.6,9.090229034423828,6.685508728027344,9,1159.31640625,8192.0,14.151811599731445,0,0.0,0.0,0.0,0.0
14,121,0.0,47.53784537315369,20.7,55.7,8.782562255859375,6.993232727050781,9,1159.31640625,8192.0,14.151811599731445,2,0.0,0.0,0.0,0.0
14,122,3.0,47.872376441955566,7.2,55.5,8.759136199951172,7.016658782958984,0,1159.25390625,8192.0,14.15104866027832,3,0.0,0.0,0.0,0.0
15,123,2.0,48.20317244529724,6.7,55.5,8.75274658203125,7.023048400878906,2,1159.25390625,8192.0,14.15104866027832,4,0.0,0.0,0.0,0.0
15,124,0.0,48.53420639038086,5.7,55.3,8.730918884277344,7.0448760986328125,2,1159.62890625,8192.0,14.15562629699707,0,0.0,0.0,0.0,0.0
15,125,5.0,48.86940264701843,7.7,55.3,8.722419738769531,7.053409576416016,0,1159.19140625,8192.0,14.150285720825195,1,0.0,0.0,0.0,0.0
15,126,-2.0,49.20244812965393,13.2,55.5,8.75101089477539,7.024784088134766,5,1159.19140625,8192.0,14.150285720825195,3,0.0,0.0,0.0,0.0
15,127,0.0,49.5319938659668,3.3,55.6,8.768096923828125,7.007698059082031,5,1159.19140625,8192.0,14.150285720825195,0,0.0,0.0,0.0,0.0
15,128,-2.0,50.19552993774414,8.2,58.4,9.206932067871094,6.5688629150390625,0,1140.42578125,8192.0,13.921213150024414,1,0.0,0.0,0.0,0.0
15,129,-2.0,50.525513648986816,5.5,57.5,9.068683624267578,6.7075958251953125,0,1128.55859375,8192.0,13.776350021362305,5,0.0,0.0,0.0,0.0
16,130,0.0,50.854164361953735,4.1,57.1,9.007434844970703,6.768360137939453,4,1129.30859375,8192.0,13.785505294799805,0,0.0,0.0,0.0,0.0
16,131,0.0,51.182005167007446,0.6,57.0,8.99515151977539,6.780643463134766,0,1129.30859375,8192.0,13.785505294799805,0,0.0,0.0,0.0,0.0
16,132,0.0,51.51137399673462,6.4,57.2,9.026824951171875,6.748970031738281,0,1128.93359375,8192.0,13.780927658081055,4,0.0,0.0,0.0,0.0
16,133,0.0,51.84447884559631,8.0,57.2,9.026493072509766,6.749301910400391,2,1128.93359375,8192.0,13.780927658081055,2,0.0,0.0,0.0,0.0
16,134,-7.0,52.17800498008728,10.6,57.2,9.026893615722656,6.7489013671875,0,1128.93359375,8192.0,13.780927658081055,2,0.0,0.0,0.0,0.0
16,135,4.0,52.510276079177856,5.2,57.3,9.043472290039062,6.732280731201172,0,1129.30859375,8192.0,13.785505294799805,4,0.0,0.0,0.0,0.0
16,136,-3.0,52.84256386756897,8.3,57.3,9.045616149902344,6.730113983154297,0,1129.30859375,8192.0,13.785505294799805,3,0.0,0.0,0.0,0.0
16,137,0.0,53.17591643333435,4.9,57.0,8.989715576171875,6.786079406738281,0,1129.30859375,8192.0,13.785505294799805,1,0.0,0.0,0.0,0.0
16,138,-4.0,53.50632286071777,14.3,57.0,8.985363006591797,6.790493011474609,0,1128.93359375,8192.0,13.780927658081055,5,0.0,0.0,0.0,0.0
17,139,-2.0,53.840590953826904,8.5,57.4,9.056861877441406,6.71893310546875,1,1128.93359375,8192.0,13.780927658081055,4,0.0,0.0,0.0,0.0
17,140,0.0,54.1737015247345,6.4,58.3,9.190528869628906,6.58526611328125,0,1128.93359375,8192.0,13.780927658081055,0,0.0,0.0,0.0,0.0
17,141,-3.0,54.502143144607544,5.8,58.5,9.23250961303711,6.543296813964844,0,1128.93359375,8192.0,13.780927658081055,3,0.0,0.0,0.0,0.0
17,142,0.0,54.834859132766724,10.7,58.8,9.268928527832031,6.506866455078125,0,1128.93359375,8192.0,13.780927658081055,2,0.0,0.0,0.0,0.0
17,143,2.0,55.16141200065613,6.9,59.2,9.344161987304688,6.431632995605469,0,1128.93359375,8192.0,13.780927658081055,1,0.0,0.0,0.0,0.0
17,144,0.0,55.49259281158447,6.8,59.0,9.310039520263672,6.465755462646484,0,1128.93359375,8192.0,13.780927658081055,1,0.0,0.0,0.0,0.0
17,145,0.0,55.81813049316406,15.8,59.4,9.374752044677734,6.401042938232422,0,1128.93359375,8192.0,13.780927658081055,0,0.0,0.0,0.0,0.0
17,146,0.0,56.15091371536255,5.2,58.9,9.290897369384766,6.484897613525391,0,1129.37109375,8192.0,13.78626823425293,1,0.0,0.0,0.0,0.0
17,147,0.0,56.484102964401245,4.8,59.5,9.386962890625,6.388832092285156,1,1129.37109375,8192.0,13.78626823425293,2,0.0,0.0,0.0,0.0
18,148,0.0,56.8155415058136,28.7,58.4,9.208538055419922,6.567256927490234,0,1101.8984375,8192.0,13.450908660888672,0,0.0,0.0,0.0,0.0
18,149,4.0,57.144001722335815,6.0,57.8,9.119407653808594,6.6563873291015625,0,1101.8984375,8192.0,13.450908660888672,4,0.0,0.0,0.0,0.0
18,150,0.0,57.47274732589722,12.2,57.6,9.082237243652344,6.693561553955078,0,1101.8984375,8192.0,13.450908660888672,4,0.0,0.0,0.0,0.0
18,151,-7.0,57.805705308914185,12.4,57.4,9.061656951904297,6.714138031005859,0,1101.8984375,8192.0,13.450908660888672,5,0.0,0.0,0.0,0.0
18,152,1.0,58.141231536865234,8.5,57.8,9.122501373291016,6.653255462646484,0,1101.8984375,8192.0,13.450908660888672,5,0.0,0.0,0.0,0.0
18,153,0.0,58.474072217941284,8.5,57.9,9.133243560791016,6.642551422119141,1,1101.8984375,8192.0,13.450908660888672,2,0.0,0.0,0.0,0.0
18,154,-3.0,58.80653691291809,5.7,58.2,9.184886932373047,6.590908050537109,1,1101.8984375,8192.0,13.450908660888672,3,0.0,0.0,0.0,0.0
19,155,-2.0,59.1387152671814,9.6,55.9,8.824989318847656,6.9508056640625,1,1101.8984375,8192.0,13.450908660888672,4,0.0,0.0,0.0,0.0
19,156,0.0,59.46727228164673,2.8,55.9,8.825187683105469,6.9506072998046875,0,1101.8984375,8192.0,13.450908660888672,1,0.0,0.0,0.0,0.0
19,157,0.0,59.798722982406616,6.2,55.8,8.806526184082031,6.969268798828125,0,1101.8984375,8192.0,13.450908660888672,2,0.0,0.0,0.0,0.0
19,158,0.0,60.126367807388306,3.5,55.4,8.744388580322266,7.031406402587891,0,1101.8984375,8192.0,13.450908660888672,0,0.0,0.0,0.0,0.0
19,159,9.0,60.45631504058838,4.1,55.4,8.742530822753906,7.03326416015625,0,1108.3984375,8192.0,13.530254364013672,5,0.0,0.0,0.0,0.0
19,160,0.0,60.78931975364685,10.1,55.4,8.739944458007812,7.035850524902344,3,1108.3984375,8192.0,13.530254364013672,0,0.0,0.0,0.0,0.0
19,161,0.0,61.120725870132446,12.1,55.3,8.726272583007812,7.049522399902344,3,1135.4375,8192.0,13.860321044921875,5,0.0,0.0,0.0,0.0
19,162,2.0,61.45131993293762,2.9,55.3,8.726818084716797,7.048976898193359,9,1135.4375,8192.0,13.860321044921875,5,0.0,0.0,0.0,0.0
19,163,-2.0,61.78190016746521,6.1,55.4,8.738487243652344,7.0373077392578125,0,1135.4375,8192.0,13.860321044921875,4,0.0,0.0,0.0,0.0
19,164,3.0,62.11520171165466,13.0,55.3,8.720115661621094,7.0556793212890625,0,1135.875,8192.0,13.86566162109375,3,0.0,0.0,0.0,0.0
20,165,0.0,62.4496054649353,7.2,55.3,8.71982192993164,7.056278228759766,2,1135.875,8192.0,13.86566162109375,0,0.0,0.0,0.0,0.0
20,166,0.0,62.78560495376587,20.4,55.0,8.674121856689453,7.101673126220703,6,1136.4375,8192.0,13.872528076171875,1,0.0,0.0,0.0,0.0
20,167,0.0,63.120219469070435,2.9,53.4,8.423477172851562,7.352317810058594,6,1136.4375,8192.0,13.872528076171875,0,0.0,0.0,0.0,0.0
20,168,0.0,63.44900846481323,2.4,53.4,8.420761108398438,7.355033874511719,0,1136.2734375,8192.0,13.870525360107422,5,0.0,0.0,0.0,0.0
20,169,3.0,63.78091025352478,0.7,53.4,8.417778015136719,7.3580169677734375,0,1131.0859375,8192.0,13.807201385498047,5,0.0,0.0,0.0,0.0
