level_id,timestamp,game,algorithm,reset_time_ms,generation_time_ms,extract_time_ms,validation_time_ms,metrics_time_ms,solvability_time_ms,save_time_ms,total_time_ms,steps,mean_inference_ms,std_inference_ms,min_inference_ms,max_inference_ms,total_reward,diversity,complexity,unique_tiles,is_solvable,ram_start_pct,ram_end_pct,ram_delta_pct,cpu_start_pct,cpu_end_pct,cpu_delta_pct,gpu_start_pct,gpu_end_pct,gpu_delta_pct
11,2026-01-30T17:28:55.107937,sokoban,PPO,1.0474000009708107,770.9210000029998,0.8797999907983467,0.8218000002671033,0.2513999934308231,0.0016999983927235007,5.783400003565475,779.7064999904251,6,4.595399999137347,0.6851988110489513,3.516900003887713,5.488199996761978,3.0,0.12,1.0,3,,58.5,58.5,0.0,0.0,0.8,0.8,8.862829208374023,8.862829208374023,0.0
12,2026-01-30T17:28:56.571012,sokoban,PPO,0.6187999970279634,1343.399799996405,1.0974000033456832,1.0316999978385866,0.20459998631849885,0.0022000021999701858,6.677900004433468,1353.032399987569,11,5.1550454557979135,1.3452424444415843,2.660199999809265,6.888499992783181,22.0,0.12,1.0,3,,58.5,58.5,0.0,3.8,0.7,-3.0999999999999996,8.862829208374023,8.862829208374023,0.0
13,2026-01-30T17:28:59.096935,sokoban,PPO,1.0825000063050538,2398.2645999931265,1.5079000004334375,1.4362999936565757,0.3184000088367611,0.0026000052457675338,15.437199996085837,2418.04950000369,21,4.123085716855712,1.3626749409780237,1.3086000108160079,6.695699994452298,-4.0,0.12,1.0,3,,58.5,58.5,0.0,7.9,4.5,-3.4000000000000004,8.862829208374023,8.862829208374023,0.0
14,2026-01-30T17:29:01.295108,sokoban,PPO,0.617499987129122,2081.401100003859,1.0789999942062423,1.021300005959347,0.2072000061161816,0.0021999876480549574,6.3098000100580975,2090.638099994976,18,4.728122220613941,1.0475745007976025,2.8845000051660463,7.0475000102305785,1.0,0.12,1.0,3,,58.5,58.5,0.0,3.3,2.7,-0.5999999999999996,8.862829208374023,8.862829208374023,0.0
15,2026-01-30T17:29:02.960231,sokoban,PPO,1.0184999991906807,1534.6021999866934,1.8656000029295683,1.8053999956464395,0.22270000772550702,0.0017999991541728377,16.935699997702613,1556.4518999890424,13,3.6901461549300274,1.4443454187190532,1.1587000044528395,5.408199998782948,8.0,0.12,1.0,3,,58.5,58.7,0.20000000000000284,5.2,2.0,-3.2,8.862829208374023,8.862829208374023,0.0
16,2026-01-30T17:29:05.287021,sokoban,PPO,0.7806999929016456,2210.083800004213,1.2396999954944476,1.1844999971799552,0.21379999816417694,0.0020000006770715117,6.235499997274019,2219.7399999859044,19,3.804731575655751,2.0664279899365883,1.2433999945642427,8.095299999695271,0.0,0.12,1.0,3,,58.7,58.6,-0.10000000000000142,8.5,2.3,-6.2,8.862829208374023,8.862829208374023,0.0
17,2026-01-30T17:29:07.267193,sokoban,PPO,0.7430999976349995,1862.2503999940818,1.0100999934365973,0.9476999985054135,0.26050000451505184,0.0023000029614195228,4.917400001431815,1870.1314999925671,16,3.947062501538312,0.9887015152431273,2.128200008883141,5.480200008605607,15.0,0.12,1.0,3,,58.6,58.6,0.0,3.6,2.4,-1.2000000000000002,8.862829208374023,8.862829208374023,0.0
18,2026-01-30T17:29:08.714291,sokoban,PPO,1.042599993525073,1330.179099997622,0.3097000007983297,0.28330000350251794,0.0692999892635271,0.000700005330145359,3.1642999965697527,1335.0489999866113,11,3.3194181781833656,1.1726320958279006,1.1071999906562269,4.811399994650856,8.0,0.12,1.0,3,,58.6,58.8,0.19999999999999574,3.7,4.2,0.5,8.862829208374023,8.862829208374023,0.0
19,2026-01-30T17:29:10.264383,sokoban,PPO,0.5260000034468248,1418.8968999951612,1.1608000058913603,1.0943000088445842,0.22360000002663583,0.0021999876480549574,18.843500001821667,1440.7473000028403,12,3.1609416679809024,1.8223573179397416,1.2340999965090305,6.296000006841496,-6.0,0.12,1.0,3,,58.8,59.1,0.30000000000000426,14.9,6.7,-8.2,8.862829208374023,8.862829208374023,0.0
20,2026-01-30T17:29:11.916650,sokoban,PPO,0.6730999884894118,1533.964999995078,1.1208999931113794,1.0621999972499907,0.20330000552348793,0.0019999861251562834,6.744600003003143,1543.7710999685805,13,4.324230770670021,1.4809839799916555,2.0380000059958547,7.010400004219264,7.0,0.12,1.0,3,,59.1,59.1,0.0,1.3,2.5,1.2,8.862829208374023,8.862829208374023,0.0
